run_id,timestamp,dataset,model,strategy,nodes,workers,servers,synchronizer,store,batch_size_per_worker,effective_global_batch,optimizer,learning_rate,seed,max_epochs,offline_epochs,epoch,train_loss,test_loss,test_accuracy,epoch_time_sec,total_time_sec,samples_per_sec,status,notes
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,10,0.04209847170932002,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,11,0.041159457756241254,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,12,0.04034889845551655,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,13,0.03965569477472408,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,14,0.03893691559046162,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,15,0.03823295796246196,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,16,0.03755249312306913,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,17,0.03707022369805254,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,18,0.036533739098631855,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,19,0.03602758307327968,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,20,0.035494047344434815,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,21,0.03500570343242384,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,22,0.03461671065254713,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
Bg_ar_fashion_n3,exp,fashion_mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,23,0.03422857685505465,NA,NA,7.0311,210.93219376297202,8533.54799894932,ok,"AR 3w, global batch 30"
